video_id,query_label,query,search_rank,title,description,channel_title,channel_id,upload_date,timestamp,duration_seconds,views,likes,comments,webpage_url,availability,live_status,language,tags,categories,thumbnail_url,collected_at_utc,collector
cjXyyvWC6vI,martial_performance,京剧武戏,2,【京劇武打合集】舞台武打要求京劇演員規範准確 美觀舒展 武打動作要靈活稳健 對打要快而不亂,,Singapore 新加坡  Thomas Giam 嚴平凡,UCEnMoFFYDWWQ8JX5vlBXUow,20190503,1556879067,1479,42161,451.0,30.0,https://www.youtube.com/watch?v=cjXyyvWC6vI,public,not_live,en,娛樂 電影 音樂 休閒 旅遊,Entertainment,https://i.ytimg.com/vi/cjXyyvWC6vI/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
all3W-4STkg,martial_performance,京剧武戏,3,武戏天花板 李克用麾下骁将生擒残唐狠将 京剧《雅观楼》（金喜全 饰 李存孝，高枫 饰 孟觉海）来自《中国京剧像音像集萃》| 中华戏韵,"#戏曲 #戏曲名段 #戏曲经典 #京剧 #opera #beijingopera 
本期节目主要内容：
李克用与朱温会宴于雅观楼，黄巢部将孟觉海兵至。李克用义子十三太保李存孝勇猛善战，朱温与之以玉带为赌，使李存孝出战。两下约定午时献俘。李存孝果于阵前生擒孟觉海。金喜全 饰 李存孝，高枫 饰 孟觉海。

►▷《中国京剧像音像集萃》播放列表：https://bit.ly/3PbsR4J
【订阅中华戏韵频道】：https://bit.ly/32iZfYI

■□更多中华戏韵精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3Wyjk8e
评剧集锦·播放列表：https://bit.ly/3vvzAv2
豫剧集锦·播放列表：https://bit.ly/3DeanKC
越剧集锦·播放列表：https://bit.ly/3TjniQM
黄梅戏集锦·播放列表：http://bit.ly/3ySNOYL",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20230625,1687690802,2675,9865,129.0,5.0,https://www.youtube.com/watch?v=all3W-4STkg,public,not_live,,戏曲|京剧雅观楼|京剧|雅观楼|金喜全|李存孝|高枫|孟觉海|功夫|齐宝玉|韩鉴|闫宣霖|班番浪|叶少兰|kungfu|武打|武戏|武生|李克用|义子|生擒|擒拿|捉拿|打架|叶派名剧|叶派经典|叶派名家|京剧程派|小生|唐朝|隋朝|隋唐演义|上海京剧院|国家一级演员|戏剧梅花奖|古装|opera|beijing opera|Beijing|戲曲|京劇雅觀樓|京劇|雅觀樓|高楓|孟覺海|齊寶玉|韓鑒|閆宣霖|葉少蘭|武戲|義子|葉派名劇|葉派經典|葉派名家|京劇程派|隋唐演義|上海京劇院|國家一級演員|戲劇梅花獎|古裝|史剧|古装剧|古装片|史劇|古裝劇|古裝片|像音像|评剧|豫剧|黄梅戏|戏曲频道|CCTV戏曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|荀慧生|常香玉|小白玉霜|周信芳|马连良|谭富英|戲曲名段|評劇|豫劇|黄梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲|中国京剧像音像集萃|中國京劇像音像集萃|京剧名家|京剧新人|京劇名家|中华戏韵|中華戲韵,Entertainment,https://i.ytimg.com/vi/all3W-4STkg/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
LdoQ4Uuutes,martial_performance,京剧武戏,4,京劇 2010/2011 新年武戲 王璐CUT,京劇 2010/2011 新年武戲 王璐CUT,Cathy Lu,UCSrTqyjNp0Cw7bHgNBzy7iw,20140103,1388734335,301,8996,86.0,3.0,https://www.youtube.com/watch?v=LdoQ4Uuutes,public,not_live,,京劇王璐|武生王璐|王璐,Entertainment,https://i.ytimg.com/vi/LdoQ4Uuutes/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AH-BIAC4AOKAgwIABABGHIgWig1MA8=&rs=AOn4CLD6vgd8kR48h7h32MNjDRjTP7ZICg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
Es8Bm9zgRqc,martial_performance,京剧武戏,5,#長坂坡＃周恩旭＃京劇武戲＃京劇經典＃京劇武生＃最新戲訊息＃青京會＃京劇傳承＃北京京劇院＃,,海棠紅,UC7vvycbbq40bmE54a0AwZ7g,20240208,1707379069,62,2085,26.0,2.0,https://www.youtube.com/watch?v=Es8Bm9zgRqc,public,not_live,,,People & Blogs,https://i.ytimg.com/vi/Es8Bm9zgRqc/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
w697tXixptc,martial_performance,京剧武戏,6,SCAC-京剧《借扇》孙悟空出场,"郭绪欠（Guo Xuqian）饰演 孙悟空
新加坡华族艺术中心呈现",新加坡华族艺术中心,UC-AJNUm8r78L18s678emmIg,20160412,1460463584,194,120823,777.0,19.0,https://www.youtube.com/watch?v=w697tXixptc,public,not_live,,,Entertainment,https://i.ytimg.com/vi/w697tXixptc/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
ZMT3KrnDGZI,martial_performance,京剧武戏,7,【京剧武戏】京剧中那些“真功夫”合集 【活捉】【失子惊疯】【白蛇传】,,leo cui,UCr0HN-LNUjxt37qh-AbJqdg,20200414,1586831417,1201,2161,43.0,2.0,https://www.youtube.com/watch?v=ZMT3KrnDGZI,public,not_live,,,People & Blogs,https://i.ytimg.com/vi/ZMT3KrnDGZI/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
KQ2KDPOkcG8,martial_performance,京剧武戏,8,京剧《三岔口》精彩武戏，明明灯火通明，确是黑咕隆咚，明明寂静无声，却是险象环生 #河南省京剧院,"★ 欢迎订阅梨园华章-Melodies from the East➡️https://bit.ly/45qKrap
★ 点赞和分享您喜欢的视频，让更多人一起领略中国戏曲的魅力！
#京剧 #三岔口 #武戏 #台上一分钟台下十年功 #戏曲 #chineseopera",梨园华章 Melodies from the East,UCZvE2SD-2SJodDN3UxNF_gA,20231129,1701270022,119,162,1.0,,https://www.youtube.com/watch?v=KQ2KDPOkcG8,public,not_live,,,Entertainment,https://i.ytimg.com/vi/KQ2KDPOkcG8/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
9FPZ8PJUz6U,martial_performance,京剧武戏,9,海派京剧武戏,"https://vt.tiktok.com/ZSRF6Auav/?k=1
#รู้ภาษากับอุปรากรจีน #ดูงิ้วกับครูแตง

ร่วมเป็นกำลังใจให้เพจเรานำสาระและความงามจากงิ้วมาแบ่งปันกันต่อไปได้ ด้วยการโหลดน้องงิ้วเก็บไว้ในเครื่องได้ตามลิงก์นี้เลยจ้า🙏
https://line.me/S/sticker/12814802

กดติดตาม/ไลก์/แชร์ได้ทุกคลิปและบทความ
ช่องทางติดตามเพจ ""รู้ภาษากับอุปรากรจีน""
Facebook : www.fb.com/jingju.thai
Youtube : https://www.youtube.com/c/jingjuthai
TikTok : www.tiktok.com/@jingju.thai
YouTube : https://youtu.be/Nu693ymwM_o",jingju_thai,UCB-zccDpKVhH0ehAuNzDzKQ,20220725,1658752968,122,326,3.0,,https://www.youtube.com/watch?v=9FPZ8PJUz6U,public,not_live,,京剧|งิ้ว|京剧|งิ้ว,People & Blogs,https://i.ytimg.com/vi/9FPZ8PJUz6U/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
AiO6l06XSl4,martial_performance,京剧武戏,10,京剧《十八罗汉收大鹏》（李哲 饰 金翅大鹏，时增帅 饰 孙悟空）来自《中国京剧像音像集萃》| CCTV戏曲,"本期节目主要内容：
唐僧路过狮驼岭时，被金翅大鹏掳走，孙悟空去往西天拜求佛祖。佛祖命悟空回到狮驼岭引出金翅大鹏，并派十八罗汉前往相助。经过一番缠斗，十八罗汉终将金翅大鹏降伏。李哲 饰 金翅大鹏，时增帅 饰 孙悟空。 

#京剧 #十八罗汉收大鹏 #金翅大鹏 #孙悟空 #李哲 #时增帅 #京剧猴戏 #西游记 #狮驼岭

【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦播放列表：https://bit.ly/2H6kPGo
评剧集锦播放列表：https://bit.ly/2ZyK9PT
豫剧集锦播放列表：https://bit.ly/2Iy5Sxv
越剧集锦播放列表：https://bit.ly/2lHCQCX
黄梅戏集锦播放列表：https://bit.ly/2p14gFE

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20210916,1631790005,1830,22680,276.0,6.0,https://www.youtube.com/watch?v=AiO6l06XSl4,public,not_live,,京剧|十八罗汉收大鹏|京剧 十八罗汉收大鹏|金翅大鹏|孙悟空|李哲|时增帅|京剧猴戏|西游记|狮驼岭|西天取经|唐僧取经|京劇|十八羅漢收大鵬|京劇 十八羅漢收大鵬|金翅大鵬|孫悟空|時增帥|京劇猴戲|西遊記|獅駝嶺|西天取經|唐僧取經|中国京剧音配像精粹|中國京劇音配像精粹|戏曲|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/AiO6l06XSl4/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
KIwirUtvZ4I,martial_performance,京剧武戏,11,京剧经典精彩武戏《虹桥赠珠》片段 传统戏曲 2018,"#Learn Chinese 
#урок китайского языка
#Полиглот. Выучим китайский
#Chinese for school children
#Китайский язык для школьников
#Chinese for Children
#китайского языка для детей
#어린이를위한 중국어
#Chinesisch für Kinder
#Chinois pour les enfants
#子供のための中国語",Learn Chinese with Chinese (Learn Chinese),UCAgq4swTqMi7jstEtjyxXUQ,20201028,1603863197,496,59,1.0,,https://www.youtube.com/watch?v=KIwirUtvZ4I,public,not_live,,Китайский язык|chinese|Learn Chinese for Beginners|урок китайского языка|Китайский язык для школьников|Chinese for school children|китайского языка для детей|Chinese for Children|어린이를위한 중국어|Chinesisch für Kinder|Chinois pour les enfants|子供のための中国語,Education,https://i.ytimg.com/vi/KIwirUtvZ4I/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
1Rq-_firrGI,martial_performance,京剧武戏,12,京剧  《金钱豹》30-6-2018,"京剧  《金钱豹》
陈雷  饰 金钱豹
演出单位：中国戏曲学院

新加坡传统艺术中心
成立
六周年庆典暨筹款晚宴
Traditional Arts Centre （Singapore）Ltd
6th Anniversary and Fundraising Dinner

日期：2018年6月30日 （星期六）
时间：晚上7 时30 分
地点：醉花林俱乐部2楼宴会厅

演员简历
陈雷，中国戏曲学院表演系研究生，京剧科班出身，行当花脸，热爱戏曲及对外文化交流事业，有编导经验，曾担任原创戏曲形体剧《寻》的技术导演与主演，新编京剧武戏《大方酒楼》总导演及项目负责人。曾赴国内外多地进行演出交流，2016至2018年期间被国家汉办选派至美国纽约州立宾汉顿大学戏曲孔子学院进行交流访问两年，教授戏曲课程并赴美洲多地巡演巡讲巡展。",Traditional Arts Centre (Singapore),UCgETa820Nk7x5npLlUHqFzA,20190220,1550642198,252,229,3.0,,https://www.youtube.com/watch?v=1Rq-_firrGI,public,not_live,,京剧|金钱豹|陈雷|传统艺术中心|Traditional Arts Centre,People & Blogs,https://i.ytimg.com/vi/1Rq-_firrGI/hqdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
uuS1LkBb4X0,martial_performance,京剧武戏,13,京昆名家姚祖福演出京劇武戲《一箭仇》,,唱京昆,UCEEvPlDDzM4kqPmxQjH0T-w,20210319,1616190408,65,95,,,https://www.youtube.com/watch?v=uuS1LkBb4X0,public,not_live,,,People & Blogs,https://i.ytimg.com/vi/uuS1LkBb4X0/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
j7FFJsjuNDc,martial_performance,京剧武戏,14,京剧选段《八大锤》选段3：陆文龙舞双枪，如蛟龙出海，上下翻腾令人眼花缭乱，腿上功夫了得方寸不乱 | EIGHT BIG HAMMERS-THE STORY OF LU WENLONG 03,"EIGHT BIG HAMMERS-THE STORY OF LU WENLONG 03: Lu Wenlong presented of his great martial arts.
《八大锤》03：陆文龙舞双枪，如蛟龙出海，上下翻腾令人眼花缭乱，腿上功夫了得方寸不乱
#PekingOpera #ChineseOpera #thePerformingArts #performing",咪咕文化,UCJN9tZC2lvUlgkPsJ1fbqTQ,20210731,1627747222,430,1057,12.0,1.0,https://www.youtube.com/watch?v=j7FFJsjuNDc,public,not_live,,中国梦|物理|文化|膳食|教授|科技|成长|人物故事|光明网|纪录片|成长史|访谈|奋斗|奋斗史|传记|科技名家|戏曲|京剧|cctv|cctv戏曲|cctv11|豫剧|京劇|cctv戲曲|黄梅戏|评剧|河北梆 子|越剧|秦腔|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|評劇|越劇|豫劇|黃梅戲|戲曲名段|央视戏曲|戲曲|國粹|艺术|曲艺|国粹|中央电视台|戏曲频道|傳統藝術|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|粤剧|戲曲頻道|昆曲,Science & Technology,https://i.ytimg.com/vi/j7FFJsjuNDc/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
C6Rd_9E17AM,martial_performance,京剧武戏,15,[2018春节戏曲晚会]婺剧《穆桂英大破天门阵》 表演：杨霞云 楼胜 | CCTV戏曲,"2018年新年戏曲晚会在国家大剧院举行。党和国家领导人习近平、李克强、张德江、俞正声、张高丽、栗战书、汪洋、王沪宁、赵乐际、韩正等，与首都近千名群众欢聚一堂，一起观看演出，喜迎新年的到来。夜色中的国家大剧院华灯璀璨，戏剧场内温暖如春、笑语盈盈。19时50分，习近平等党和国家领导人来到晚会现场，同前来观看演出的老艺术家们一一握手，全场响起热烈的掌声。

【订阅CCTV戏曲官方频道】: https://goo.gl/i1pRSj

■□更多CCTV戏曲精彩节目官方超清■□
《空中剧院》官方高清播放列表：https://goo.gl/e6oy5q
《过把瘾》官方高清播放列表：https://goo.gl/ygiQAg
《中国戏歌》官方高清播放列表：https://goo.gl/cetfWZ
《一鸣惊人》官方高清播放列表：https://goo.gl/DWwV9L
《跟我学》官方高清播放列表：https://goo.gl/FevYRP
《名段欣赏》官方高清播放列表：https://goo.gl/fWKMr4
《戏曲采风》官方高清播放列表：https://goo.gl/6tmVJ6
《梨园闯关我挂帅》官方高清播放列表：https://goo.gl/VLdagg
《青春戏苑》官方高清播放列表：https://goo.gl/5iuUti
《快乐戏园》官方高清播放列表：https://goo.gl/HQMPwW

■□关更多精彩官方视频，请关注我们■□
CCTV春晚: http://goo.gl/A9V00o
CCTV中文国际: http://goo.gl/HcZaeZ
CCTV中国中央电视台:https://goo.gl/gYT8W8
CCTV科教：https://goo.gl/qpJZuB
CCTV综艺：https://goo.gl/34d95K
CCTV财经：https://goo.gl/28LqrU
CCTV少儿：https://goo.gl/VFauqN
CCTV电视剧：https://goo.gl/nFq3bC

■□关注CCTV中央电视台其他平台官方账号■□
Facebook: https://www.facebook.com/cctvcom
Twitter: https://twitter.com/CCTV
Instagram: http://instagram.com/cctv",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20180217,1518891117,286,18823,191.0,10.0,https://www.youtube.com/watch?v=C6Rd_9E17AM,public,not_live,,新年戏曲晚会|国家大剧院|习近平|李克强|张德江|俞正声|张高丽|栗战书|汪洋|戏曲|春节|中央电视台|CCTV|CCTV11|传统文化|京剧|CCTV戏曲|艺术家|青年演员|经典大戏|文化|国家领导人|欢聚一堂|新年戲曲晚會|國家大劇院|習近平|李克強|張德江|俞正聲|張高麗|栗戰書|戲曲|春節|中央電視臺|傳統文化|京劇|CCTV戲曲|藝術家|青年演員|經典大戲|Beijing Opera,Entertainment,https://i.ytimg.com/vi/C6Rd_9E17AM/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
iEj9J38wCPs,martial_performance,京剧武戏,16,京劇《新龍門客棧》武戲“燃”京城,"(2019-09-16 報導)
Yes娛樂、掌握藝人第一手新聞報導、↖現在就訂閱 Youtube 頻道，２４小時不間斷，即時新聞
最新新聞： https://www.youtube.com/fansyes/videos
官網： http://www.fansyes.com.tw/
FB： https://www.facebook.com/starsyes
客服信箱： service@fansyes.com",Yes娛樂,UCr-8dNDiVQHpWs7Znw4UQdQ,20190916,1568639658,34,224,1.0,,https://www.youtube.com/watch?v=iEj9J38wCPs,public,not_live,,京剧|龙门客栈|武戏|演出|明星|京劇|龍門客棧|武戲,Entertainment,https://i.ytimg.com/vi/iEj9J38wCPs/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
8XuC2HGY_1E,martial_performance,京剧武戏,17,武戏《雁荡山》选段 朱凌宇 唐恺 周恩旭 刘大可《2026年新年戏曲晚会》| 中华戏韵,"#戏曲 #新年 #2026 #戏曲晚会

《2026年新年戏曲晚会》播放列表：https://www.youtube.com/playlist?list=PLt1zKFJXVcUk28Cpg1ccHOJYsyuCgY9k-
【订阅中华戏韵频道】：https://bit.ly/32iZfYI

■□新年戏曲晚会回顾■□
2025年新年戏曲晚会：https://www.youtube.com/watch?v=FxckOVe7RgU&list=PLt1zKFJXVcUlAvmf8SoQOSU6M-ZR4lmqt&index=1
2024年新年戏曲晚会：https://www.youtube.com/watch?v=Lp37zHUVe5w&list=PLt1zKFJXVcUnrLzl-eIRVcmjIO7NEfj-_&index=1
2023年新年戏曲晚会：https://www.youtube.com/watch?v=PpeR3Lw_D5o&list=PLt1zKFJXVcUlTG9weaWAxMBNPZ8758QXP&index=1
2022年新年戏曲晚会：https://www.youtube.com/watch?v=ao9VY2YXKfU&list=PLt1zKFJXVcUk0_XqRm54jeHAM6rtS5yaY&index=1
2021年新年戏曲晚会：https://www.youtube.com/watch?v=WRg5PyDD-s0&list=PLt1zKFJXVcUkMNCfShgpIgaciqmklVnnl&index=1
2020年新年戏曲晚会：https://www.youtube.com/watch?v=1UvXQNrD-DU&list=PLt1zKFJXVcUlvEt7KJLG9YqmkUOPPp7k7&index=1",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20260102,1767359521,403,3064,34.0,2.0,https://www.youtube.com/watch?v=8XuC2HGY_1E,public,not_live,,戲曲|雁荡山|朱凌宇|唐恺|周恩旭|刘大可|武戏|武戏曲|京剧|CCTV|cctv戏曲|新年|戏曲晚会|2026戏曲晚会|2026|2026新年戏曲|2026新年晚会|央视戏曲晚会|新年戏曲晚会|央视晚会|央视戏曲|傳統文化|评剧|昆曲|河北梆子|越剧|秦腔|豫剧|黄梅戏|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|京劇|評劇|梅兰芳|程砚秋|常香玉|小白玉霜|周信芳|马连良|谭富英|越劇|豫劇|黄梅戲|戲曲名段|京劇選段|黄梅戲選段|豫劇選段|評劇選段|中华戏韵|中華戲韻|cctv戲曲,Entertainment,https://i.ytimg.com/vi/8XuC2HGY_1E/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
paWssQ8kq1I,martial_performance,京剧武戏,18,京剧《飞虎山》（朱福 饰 安敬思，魏积军 饰 李克用）来自《中国京剧像音像集萃》| CCTV戏曲,"【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3AxUtqk
评剧集锦·播放列表：https://bit.ly/3hJpxMq
豫剧集锦·播放列表：https://bit.ly/3EqMuxQ
越剧集锦·播放列表：https://bit.ly/3zkylyx
黄梅戏集锦·播放列表：https://bit.ly/3nIQSCp

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20220227,1645959624,4359,5114,63.0,,https://www.youtube.com/watch?v=paWssQ8kq1I,public,not_live,,中国京剧音配像精粹|中國京劇音配像精粹|戏曲|京剧|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|京劇|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/paWssQ8kq1I/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
tjyPfiHtzgA,martial_performance,京剧武戏,19,【2022端午奇妙游 】 京剧最难武戏《三岔口》：摸黑搏斗，看看有什么创新？#河南卫视 #中国节日,"🎬 👉欢迎订阅https://bit.ly/3vLU2IX
         吴宣仪献唱一首《艾草青青》，带给人们非常放松的享受，听她的歌声就好像闻到了艾草的清香。吴宣仪的着装造型也与这首歌非常搭，她就像是行走在艾草中的花仙子一样。花仙子来到南阳水帘洞，清水濯足，仙气飘飘。
        2022年的“端午奇妙游”又刷屏了。喜剧+武侠+歌舞+漫谈：这届端午奇妙游很“混搭”一舞《飞龙在天》震撼人心；《王风·采葛》现诗经中的浓烈思念；屠洪刚老师一曲《定军山》气势恢宏，弹幕纷纷“开口跪”……#飞龙在天祈福天下安康#、#王风采葛展现中国古典舞之美#、#原来屈原才是中国式浪漫鼻祖#、#吴宣仪艾草青青好温柔#等多个词条登上热搜。
  
👉👉👉 更多“中国节日”系列
    河南卫视晚会+奇妙游系列     https://bit.ly/3wfxjVG

💖 精彩剧集💖🎈🎈
    ▶️🍭《超越 ChaoYue》https://youtu.be/YuGtAN9g1q4
    ▶️🍭《宣传片集锦 3分钟速览优质中文剧》https://youtu.be/tZXKsNjeAIs   

💖 动画片💖🎈🎈
    ▶️🍭《大禹治水》https://youtu.be/1yodNJcRhaA
    ▶️🍭《天天成长记》https://youtu.be/5wBr7-vE4So
    ▶️🍭《梦娃》https://youtu.be/nJSI02dLb0o
    ▶️🍭《百鸟朝凤》 https://youtu.be/rNTAzDFB-iM
 
💖经典纪录片💖🎈🎈
    ▶️🍭《中国节日》https://youtu.be/Hi8zbxbwCt8
    ▶️🍭《流动的中国》https://youtu.be/8uqIKhc-tG8
    ▶️🍭《过年》 https://youtu.be/C2RzoYR6SkM
    ▶️🍭《看中国·魅力吉林》 https://youtu.be/VHKLOF-Xr6g
    ▶️🍭《看中国·魅力山西》 https://youtu.be/qR_13tpchmA
    ▶️🍭《中国文房四宝》 https://youtu.be/jwjVY9QD3Q4
    ▶️🍭《看中国·魅力山西》 https://youtu.be/PDcS2fizyMg
    ▶️🍭《薪火相传-中国非物质文化遗产》https://youtu.be/-QI3rYz8jvE
    ▶️🍭《百年光影 薪火相传》https://youtu.be/oEvuhpGErBg
00:00:00 Introduction
00:04:13  非遗表演《秋月稷》：火树银花
00:48:20 歌曲《若思念便思念》：周深戳中泪点",a journey of culture 文化之旅,UCi634BgZxoEZehEufLA152g,20220920,1663675227,266,779,6.0,,https://www.youtube.com/watch?v=tjyPfiHtzgA,public,not_live,,三岔口|三岔口京剧|河南卫视|河南卫视端午奇妙游|吴宣仪|屠洪刚|吴宣仪歌曲|中国节日|奇妙游|wu xuanyi|wu xuanyi produce 101|屠洪刚 精忠报国|屠洪刚 定军山|河南 奇妙游|飞龙在天|Sanchakou|Sanchakou Peking Opera|संचाकौ|सांचकौ पेकिंग ओपेरा,Entertainment,https://i.ytimg.com/vi/tjyPfiHtzgA/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
jFqizI18ww0,martial_performance,京剧武戏,20,京剧《白良关》（魏积军 饰 尉迟恭，蔡景超 饰 尉迟宝林）来自《中国京剧像音像集萃》| CCTV戏曲,"【订阅CCTV戏曲频道】：https://bit.ly/32iZfYI

■□更多CCTV戏曲精彩节目列表■□
京剧集锦·播放列表：https://bit.ly/3AxUtqk
评剧集锦·播放列表：https://bit.ly/3hJpxMq
豫剧集锦·播放列表：https://bit.ly/3EqMuxQ
越剧集锦·播放列表：https://bit.ly/3zkylyx
黄梅戏集锦·播放列表：https://bit.ly/3nIQSCp

■□更多精彩视频，请关注我们■□
CCTV中国中央电视台：https://bit.ly/32loVDW
CCTV电视剧：https://bit.ly/2HOMYBJ
CCTV纪录：https://bit.ly/3c4UlTp
CCTV科教：https://bit.ly/2HN7yCr

■□关注CCTV系列帐号 Like us on Facebook■□
Facebook（中文）: https://www.facebook.com/CCTV.CH/ 
Facebook（英文）: https://www.facebook.com/cctvcom",中华戏韵,UC2aWa2L_rVzIrYmmjjEEEog,20220320,1647774017,4970,15092,134.0,2.0,https://www.youtube.com/watch?v=jFqizI18ww0,public,not_live,,京剧《白良关》|京剧《碧玉簪》|中国京剧音配像精粹|中國京劇音配像精粹|戏曲|京剧|评剧|豫剧|越剧|黄梅戏|戏曲频道|CCTV戏曲|戲曲|戏曲名段|京剧选段|黄梅戏选段|豫剧选段|评剧选段|艺术|曲艺|傳統藝術|國粹|国粹|梅蘭芳|尚小雲|程硯秋|荀慧生|常香玉|小白玉霜|周信芳|马连良|裘盛戎|谭富英|戲曲名段|京劇|評劇|豫劇|越劇|黃梅戲|河北梆子|粤剧|秦腔|戲曲頻道|CCTV戲曲|CCTV|CCTV11|央视戏曲,Entertainment,https://i.ytimg.com/vi/jFqizI18ww0/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
